ID,Name,Category,Count,Colors (HEX),Moods,Aesthetics
light-whisper-2,Light Whisper 2,Procedural Industrial,15,"#423b0aff, #5a590dff, #667111ff, #6e8914ff, #71a118ff, #70b91cff, #6ad01fff, #62df2cff, #61e244ff, #65e65cff, #73e979ff, #8bed9bff, #a3f1b9ff, #baf4d1ff, #d2f8e5ff",procedural,industrial
liquid-flame-2,Liquid Flame 2,Procedural Industrial,15,"#ddede0ff, #cbe4d1ff, #b9dbc1ff, #a7d1b3ff, #95c8a4ff, #83bf96ff, #71b589ff, #5fac7cff, #519e70ff, #488c65ff, #3f7a59ff, #35684dff, #2c5641ff, #234434ff, #1a3227ff",procedural,industrial
liquid-oasis,Liquid Oasis,Procedural Minimalist,15,"#3f120cff, #561411ff, #6d1517ff, #841a23ff, #9b1e32ff, #b12343ff, #c82757ff, #d7346fff, #db4b89ff, #e062a0ff, #e479b5ff, #e98fc8ff, #eda6d8ff, #f2bde5ff, #f6d4f0ff",procedural,minimalist
liquid-shadow,Liquid Shadow,Procedural Abstract,15,"#19331cff, #22452eff, #2a5844ff, #336a5eff, #3c7c7cff, #457f8fff, #4e7ea1ff, #5c7aafff, #6e79b8ff, #8580c1ff, #a293caff, #bca5d3ff, #d1b7dcff, #e3cae5ff, #eedcebff",procedural,abstract
liquid-spectrum,Liquid Spectrum,Procedural Natural,15,"#0b4012ff, #105719ff, #146e21ff, #188529ff, #1d9c31ff, #21b33aff, #25ca44ff, #32d953ff, #49dd68ff, #60e17dff, #77e591ff, #8eeaa5ff, #a5eeb8ff, #bcf2cbff, #d3f7ddff",procedural,natural
lunar-bloom,Lunar Bloom,Procedural Organic,15,"#30291cff, #413426ff, #523e30ff, #63463aff, #754c44ff, #86504eff, #97595fff, #a56675ff, #af778bff, #b988a0ff, #c39ab3ff, #cdabc4ff, #d7bcd4ff, #e1cde2ff, #eadeecff",procedural,organic
lunar-breeze-5,Lunar Breeze 5,Procedural Minimalist,15,"#dbdaf0ff, #c7c7e8ff, #b3b4e0ff, #a0a2d9ff, #8c91d1ff, #7881c9ff, #6571c1ff, #5162b9ff, #4458abff, #3c5098ff, #354884ff, #2d4071ff, #25365dff, #1d2c4aff, #152136ff",procedural,minimalist
lunar-canvas,Lunar Canvas,Procedural Vintage,15,"#094237ff, #0c5a47ff, #107255ff, #138a61ff, #17a26cff, #1aba74ff, #1dd27aff, #2ae07fff, #42e485ff, #5ae78eff, #72eb98ff, #8aeea5ff, #a2f1b3ff, #baf5c4ff, #d2f8d7ff",procedural,vintage
lunar-core,Lunar Core,Procedural Abstract,15,"#361515ff, #4a1d24ff, #5e2536ff, #712c4bff, #853464ff, #983c80ff, #ac43a0ff, #b751baff, #b164c2ff, #af78c9ff, #b18cd1ff, #b69fd9ff, #beb3e1ff, #cac6e8ff, #dadbf0ff",procedural,abstract
lunar-dawn,Lunar Dawn,Procedural Natural,15,"#e0eae7ff, #cfe0d7ff, #bfd5c4ff, #aecaafff, #a4bf9dff, #9db48dff, #99aa7cff, #989f6cff, #918d5eff, #807354ff, #705b49ff, #5f463eff, #4f3433ff, #3e282dff, #2e1e24ff",procedural,natural
lunar-flame,Lunar Flame,Procedural Urban,15,"#1c4507ff, #2c5d0aff, #41760cff, #598f0fff, #75a711ff, #94c014ff, #b7d917ff, #d5e724ff, #e8ea3cff, #ece255ff, #efdb6eff, #f2d986ff, #f4d99fff, #f7deb8ff, #fae6d0ff",procedural,urban
midnight-dream-2,Midnight Dream 2,Procedural Tech,15,"#241d2eff, #2b283fff, #323650ff, #3d4a61ff, #486071ff, #527a82ff, #5d938eff, #6aa18fff, #7bab90ff, #8cb693ff, #9fc09cff, #b6cbadff, #cbd6beff, #dce0cfff, #ebeadfff",procedural,tech
midnight-dust,Midnight Dust,Procedural Urban,15,"#04482aff, #05623fff, #077b57ff, #089571ff, #0aaf8fff, #0bc9b0ff, #0de3d5ff, #1af1f0ff, #33e7f3ff, #4de0f4ff, #67dbf6ff, #81daf7ff, #9bdcf9ff, #b5e0faff, #cee8fcff",procedural,urban
midnight-edge,Midnight Edge,Procedural Urban,15,"#084342ff, #0b5c55ff, #0e7467ff, #118c77ff, #14a484ff, #17bd90ff, #1ad59aff, #27e39fff, #40e6a1ff, #58e9a6ff, #70edadff, #88f0b6ff, #a1f3c1ff, #b9f6ceff, #d1f9ddff",procedural,urban
mineral-springs,Mineral Springs,Natural,15,"#082f49ff, #0369a1ff, #0ea5e9ff, #38bdf8ff, #7dd3fcff, #134e4aff, #0f766eff, #0d9488ff, #14b8a6ff, #2dd4bfff, #5eead4ff, #99f6e4ff, #ccfbf1ff, #f0fdfaff, #ffffffff",natural,Natural
modern-geometry-2,Modern Geometry 2,Procedural Vintage,15,"#1a321fff, #23442cff, #2c563bff, #36684bff, #3f7a5cff, #488c6eff, #529e82ff, #5fac95ff, #71b5a5ff, #83beb5ff, #95c8c3ff, #a7d1d0ff, #b9d9daff, #cbe1e4ff, #ddeaedff",procedural,vintage
modern-tide,Modern Tide,Procedural Organic,15,"#f3d8d7ff, #edc3c1ff, #e7acacff, #e19799ff, #db8187ff, #d56c76ff, #cf5766ff, #c94157ff, #bb344eff, #a62e49ff, #912843ff, #7b223cff, #661c34ff, #51162bff, #3b1021ff",procedural,organic
modernist-glass,Modernist Glass,Architectural & Interior,15,"#f8fafcff, #f1f5f9ff, #e2e8f0ff, #cbd5e1ff, #94a3b8ff, #64748bff, #475569ff, #334155ff, #1e293bff, #0f172aff, #3b82f6ff, #60a5faff, #93c5fdff, #bfdbfeff, #dbeafeff",architectural,Interior
muted-spark,Muted Spark,Procedural Minimalist,15,"#163622ff, #1e492fff, #265c3bff, #2e7047ff, #368353ff, #3e965fff, #46aa6aff, #53b878ff, #66c087ff, #7ac895ff, #8dd0a4ff, #a0d8b4ff, #b4e0c3ff, #c7e8d2ff, #daf0e2ff",procedural,minimalist
muted-wave-2,Muted Wave 2,Procedural Tech,15,"#074441ff, #0a4d5dff, #0d4975ff, #103a8eff, #1320a6ff, #2f15bfff, #6318d7ff, #9e25e6ff, #d23ee8ff, #eb56daff, #ee6fc1ff, #f187b2ff, #f4a0aeff, #f6bdb8ff, #f9ded1ff",procedural,tech
mystic-breeze,Mystic Breeze,Procedural Sci-Fi,15,"#dcd2f8ff, #d9baf4ff, #e1a3f1ff, #ed8be8ff, #ea73c4ff, #e65b96ff, #e2445eff, #df3d2cff, #d15e1fff, #b97c1bff, #a19018ff, #798914ff, #4b7211ff, #275a0dff, #0e4209ff",procedural,sci-fi
mystic-dawn-2,Mystic Dawn 2,Procedural Minimalist,15,"#143736ff, #1c3e4bff, #233d5fff, #2b3473ff, #403287ff, #67399bff, #9541afff, #bd4eb6ff, #c462a1ff, #cb7693ff, #d38a8dff, #daad9eff, #e2ccb2ff, #e9e4c5ff, #edf1d9ff",procedural,minimalist
mystic-glaze,Mystic Glaze,Procedural Industrial,15,"#120b41ff, #170f58ff, #1a136fff, #1b1787ff, #1c1b9eff, #1f23b5ff, #232dcdff, #3040dbff, #475bdfff, #5e74e3ff, #768ce7ff, #8da3ebff, #a4b8efff, #bcccf3ff, #d3dff7ff",procedural,industrial
mystic-logic-2,Mystic Logic 2,Procedural Abstract,15,"#452207ff, #5e4109ff, #766b0cff, #7e8f0eff, #71a811ff, #59c014ff, #37d916ff, #23e82fff, #3cea6fff, #55eda5ff, #6defd0ff, #86f2f1ff, #9fe1f5ff, #b8daf7ff, #d0ddfaff",procedural,abstract
mystic-logic-3,Mystic Logic 3,Procedural Minimalist,15,"#1c4705ff, #306006ff, #4a7a08ff, #68930aff, #8cad0cff, #b5c60eff, #e0dc10ff, #eed31cff, #f0c436ff, #f2b94fff, #f4b469ff, #f6b482ff, #f7b99cff, #f9c4b5ff, #fbd3cfff",procedural,minimalist
mystic-pulse-3,Mystic Pulse 3,Procedural Cosmic,15,"#173615ff, #1d4a24ff, #245e3aff, #2c7154ff, #348574ff, #3c9899ff, #4396acff, #518dbaff, #6486c2ff, #7884caff, #908bd1ff, #af9fd9ff, #c9b3e1ff, #dec6e8ff, #eedaf0ff",procedural,cosmic
neon-realm,Neon Realm,Procedural Cinematic,15,"#3d0f14ff, #531426ff, #69193eff, #7f1f5cff, #952480ff, #ab2aa9ff, #a82fc0ff, #9c3ccfff, #9152d4ff, #8b68d9ff, #8a7edfff, #9498e4ff, #aab8eaff, #c0d3efff, #d6e7f4ff",procedural,cinematic
neon-realm-2,Neon Realm 2,Procedural Minimalist,15,"#064623ff, #085f2dff, #0a7834ff, #0d913aff, #0faa3eff, #11c340ff, #13dc40ff, #20ea46ff, #39ed53ff, #52ef63ff, #6cf174ff, #85f388ff, #9ff69eff, #baf8b7ff, #d4fad0ff",procedural,minimalist
neon-vibe,Neon Vibe,Procedural Organic,15,"#0b401aff, #0f5713ff, #256f14ff, #478618ff, #719d1cff, #a5b420ff, #cbb524ff, #d99b31ff, #de8348ff, #e27460ff, #e67780ff, #ea8eabff, #eea5cdff, #f3bce7ff, #f6d3f7ff",procedural,organic
neon-void,Neon Void,Procedural Minimalist,15,"#354804ff, #616105ff, #7b5b07ff, #954708ff, #af250aff, #c90c21ff, #e20d60ff, #f11aa9ff, #f234e8ff, #cf4ef4ff, #ae67f5ff, #9b81f7ff, #9ba0f9ff, #b5ccfaff, #ceeafcff",procedural,minimalist
obsidian-shard,Obsidian Shard,Minerals,15,"#000000ff, #111827ff, #1f2937ff, #374151ff, #4b5563ff, #6b7280ff, #9ca3afff, #d1d5dbff, #e5e7ebff, #f3f4f6ff, #f9fafbff, #ffffffff, #020617ff, #0f172aff, #1e293bff","minerals, professional",Modern
ocean-flame-2,Ocean Flame 2,Procedural Abstract,15,"#d2f8dcff, #baf5daff, #a2f1e4ff, #8ae2eeff, #72baebff, #5a86e7ff, #4246e4ff, #5a2ae0ff, #801dd2ff, #9f1abaff, #a21792ff, #8a135aff, #72102eff, #5a0c0eff, #421809ff",procedural,abstract
ocean-floor,Ocean Floor,Abyssal Depths,15,"#031f48ff, #051962ff, #060b7cff, #1b0796ff, #3e09b0ff, #6a0acaff, #9f0ce4ff, #d418f2ff, #f432ecff, #f54cd0ff, #f666bdff, #f880b2ff, #f99ab1ff, #fbb4b8ff, #fcd4ceff",expressive,abyssal
ocean-logic-2,Ocean Logic 2,Procedural Cosmic,15,"#dbfcceff, #b9fbb4ff, #9af9aaff, #80f8afff, #66f6c0ff, #4cf5dcff, #32e4f4ff, #19aff2ff, #0c6fe4ff, #0a37caff, #0909b0ff, #280896ff, #3c067cff, #450562ff, #420348ff",procedural,cosmic
ocean-spark-2,Ocean Spark 2,Procedural Sci-Fi,15,"#efefdbff, #e7e0c8ff, #deceb5ff, #d6b7a2ff, #ce9c8fff, #c57d7cff, #bd6979ff, #b5567aff, #a7497fff, #944081ff, #81387fff, #63306eff, #48275bff, #311f48ff, #1e1735ff",procedural,sci-fi
ocean-spectrum,Ocean Spectrum,Procedural Vintage,15,"#d9dbf1ff, #c6cee9ff, #b2c5e2ff, #9ec1daff, #8ac1d3ff, #76c5cbff, #63c4baff, #4fbc9eff, #41ae7dff, #3a9a5eff, #328643ff, #2b732dff, #2c5f23ff, #2b4b1cff, #263714ff",procedural,vintage
ocean-tide,Ocean Tide,Procedural Urban,15,"#2d014bff, #4b0165ff, #700280ff, #9b0299ff, #b6039aff, #d10394ff, #ec0486ff, #fa1173ff, #fb2b66ff, #fb4660ff, #fc6161ff, #fc8e7cff, #fdb497ff, #fdd2b2ff, #fee8ccff",procedural,urban
ocean-zenith-3,Ocean Zenith 3,Procedural Sci-Fi,15,"#eafdcdff, #dcfcb3ff, #ccfb98ff, #bafa7eff, #a6f964ff, #90f849ff, #78f72fff, #5ef714ff, #48e807ff, #38ce07ff, #2ab306ff, #1e9905ff, #147e04ff, #0c6403ff, #064902ff",procedural,sci-fi
orbital-rings,Orbital Rings,Cosmos,15,"#000000ff, #020617ff, #0f172aff, #1e293bff, #334155ff, #ffffffff, #f8fafcff, #f1f5f9ff, #e2e8f0ff, #cbd5e1ff, #4c0519ff, #9f1239ff, #e11d48ff, #2e1065ff, #5b21b6ff","cosmos, professional",Modern
passionate-purple,Passionate Purple,Emotional,15,"#2e1065ff, #4c1d95ff, #5b21b6ff, #6d28d9ff, #7c3aedff, #8b5cf6ff, #a78bfaff, #c7d2feff, #e0e7ffff, #eef2ffff, #4a044eff, #86198fff, #c026d3ff, #e879f9ff, #fdf4ffff","bold, luxurious",Elegant
pastel-edge-3,Pastel Edge 3,Procedural Vintage,15,"#193318ff, #214627ff, #2a583cff, #336b55ff, #3b7d72ff, #448c90ff, #4d8ba2ff, #5a86b0ff, #6d83b9ff, #7f84c2ff, #9a92cbff, #b6a4d4ff, #cdb7dcff, #e0c9e5ff, #eedceeff",procedural,vintage
pastel-oasis,Pastel Oasis,Procedural Organic,15,"#0c4031ff, #105755ff, #15596eff, #195185ff, #1d3f9bff, #2223b2ff, #4e26c9ff, #8533d8ff, #b84adcff, #e061e0ff, #e578c9ff, #e98fbbff, #eea6b7ff, #f2bebdff, #f6ddd4ff",procedural,organic
pastel-shadow-3,Pastel Shadow 3,Procedural Minimalist,15,"#391f12ff, #4e1d19ff, #631f2dff, #77264cff, #8c2d73ff, #a033a1ff, #933ab6ff, #8047c4ff, #705ccaff, #7079d1ff, #85a2d8ff, #9ac4deff, #afdfe5ff, #c3ebe5ff, #d8f2e7ff",procedural,minimalist
quantum-breeze,Quantum Breeze,Procedural Atmospheric,15,"#d0e7faff, #b7edf8ff, #9ef5eaff, #85f3c3ff, #6cf190ff, #58ee53ff, #74ec3aff, #9ee921ff, #cbdb14ff, #c29c12ff, #a95a10ff, #90260dff, #770b17ff, #5e092cff, #450633ff",procedural,atmospheric
quantum-core,Quantum Core,Procedural Organic,15,"#321239ff, #4b194eff, #631f5dff, #772666ff, #8c2d6bff, #a1336cff, #b53a6aff, #c34767ff, #ca5c6aff, #d17171ff, #d79185ff, #deac9aff, #e5c4afff, #ebd9c3ff, #f2e9d8ff",procedural,organic
quantum-gaze,Quantum Gaze,Procedural Cosmic,15,"#dceee4ff, #c9e6d4ff, #b6ddc2ff, #a3d5aeff, #91cc98ff, #7ec481ff, #6ebb6bff, #63b258ff, #5da44bff, #599242ff, #537f3aff, #4c6c31ff, #435929ff, #384720ff, #2b3418ff",procedural,cosmic
quantum-glow-2,Quantum Glow 2,Procedural Abstract,15,"#131339ff, #1a214dff, #213261ff, #284676ff, #2f5e8aff, #357a9fff, #3c98b3ff, #4ab6c1ff, #5ec8c5ff, #72cfc0ff, #87d6bfff, #9bddc2ff, #b0e4c8ff, #c4ebd1ff, #d8f2deff",procedural,abstract
quantum-symphony,Quantum Symphony,Procedural Tech,15,"#eee5dcff, #e5d7c9ff, #ddc8b7ff, #d4b9a4ff, #cbaa92ff, #c29a7fff, #ba8a6cff, #b17a5aff, #a36b4dff, #905d44ff, #7e503bff, #6b4332ff, #59362aff, #462a21ff, #331e18ff",procedural,tech
radiant-breeze,Radiant Breeze,Procedural Natural,15,"#fad0f8ff, #eab6f8ff, #c99df6ff, #9a84f4ff, #6b77f2ff, #528ef0ff, #39b2edff, #20e3ebff, #13ddabff, #10c464ff, #0eaa2aff, #1b910cff, #36780aff, #445f08ff, #454606ff",procedural,natural
radiant-logic,Radiant Logic,Procedural Tech,15,"#0a3042ff, #0e4f59ff, #11716eff, #158871ff, #19a06dff, #1db863ff, #20cf52ff, #2dde41ff, #4ee145ff, #7be55cff, #a2e974ff, #c3ec8cff, #dcf0a3ff, #eff4bbff, #f8f5d2ff",procedural,tech
radiant-realm,Radiant Realm,Procedural Sci-Fi,15,"#3f200cff, #562611ff, #6c2916ff, #832a1aff, #9a271fff, #b12425ff, #c72837ff, #d63551ff, #da4c70ff, #df638cff, #e379a5ff, #e890bbff, #eda7ceff, #f1bddfff, #f6d4edff",procedural,sci-fi
radiant-realm-4,Radiant Realm 4,Procedural Abstract,15,"#ccf5feff, #b1dafeff, #96b1feff, #7c7bfdff, #8c5ffdff, #ab44fdff, #d829fdff, #fd0ee5ff, #ee0196ff, #d3014cff, #b80110ff, #9d1f01ff, #823c01ff, #664c00ff, #4b4b00ff",procedural,abstract
radiant-void,Radiant Void,Procedural Vintage,15,"#43092bff, #5b0c38ff, #730f45ff, #8b1351ff, #a3165cff, #bb1966ff, #d31d6fff, #e12a79ff, #e44284ff, #e85a91ff, #eb729eff, #ee8aacff, #f2a2bbff, #f5bacbff, #f8d2dcff",procedural,vintage
runway-couture,Runway Couture,Textiles,15,"#000000ff, #111827ff, #374151ff, #6b7280ff, #9ca3afff, #d1d5dbff, #f3f4f6ff, #ffffffff, #7f1d1dff, #dc2626ff, #f87171ff, #1e3a8aff, #2563ebff, #60a5faff, #fde68aff","minimal, warm",Textiles
rustic-abyss,Rustic Abyss,Procedural Cinematic,15,"#4b010aff, #660127ff, #800250ff, #9b0285ff, #a403b6ff, #8b03d1ff, #6403ecff, #3910fbff, #2b39fbff, #467ffbff, #61b7fcff, #7ce2fcff, #97fdf9ff, #b1fde8ff, #ccfee4ff",procedural,cinematic
rustic-abyss-3,Rustic Abyss 3,Procedural Abstract,15,"#dae1f0ff, #c7d3e8ff, #b3c7e0ff, #a0bcd9ff, #8cb3d1ff, #78abc9ff, #65a5c1ff, #51a0b9ff, #4499abff, #3c8d98ff, #358084ff, #2d7170ff, #255d59ff, #1d4a43ff, #15362fff",procedural,abstract
rustic-vibe,Rustic Vibe,Procedural Sci-Fi,15,"#470432ff, #610635ff, #7a0831ff, #940a25ff, #ad0c12ff, #c7240dff, #e04b0fff, #ef7a1cff, #f1a735ff, #f2cd4fff, #f4eb69ff, #ebf682ff, #e0f89cff, #ddf9b5ff, #e2fbcfff",procedural,sci-fi
rustic-void-3,Rustic Void 3,Procedural Minimalist,15,"#193324ff, #224534ff, #2b5846ff, #346a59ff, #3d7c6fff, #458f85ff, #4ea19eff, #5caaafff, #6eadb8ff, #80b2c1ff, #93b8caff, #a5c0d3ff, #b8c9dcff, #cad5e5ff, #dce2eeff",procedural,minimalist
sahara-night,Sahara Night,Desert Secrets,15,"#3d2d0fff, #534914ff, #67681aff, #6b7e1fff, #6a9425ff, #62aa2aff, #55c030ff, #48ce3dff, #53d45fff, #68d988ff, #7edeabff, #94e4c7ff, #aae9deff, #c0efefff, #d6eff4ff",expressive,desert
sapphire-echo,Sapphire Echo,Procedural Tech,15,"#f5ead5ff, #f0eebfff, #dbeba8ff, #b9e692ff, #8de17cff, #66dc74ff, #4fd787ff, #39d2a5ff, #2cc4c3ff, #2786adff, #225397ff, #1d2981ff, #25186aff, #311354ff, #320e3eff",procedural,tech
sapphire-spark,Sapphire Spark,Procedural Abstract,15,"#e6d8f2ff, #d5c3ecff, #c2aee5ff, #ad99dfff, #9585d8ff, #7b70d1ff, #5f5bcbff, #464cc4ff, #3949b6ff, #3349a1ff, #2c488dff, #264478ff, #1f3d63ff, #18354eff, #122a3aff",procedural,abstract
sapphire-whisper,Sapphire Whisper,Procedural Abstract,15,"#213d0eff, #1e5413ff, #196a1fff, #1e803cff, #239661ff, #28ac8eff, #2dc1c2ff, #3aacd0ff, #5196d5ff, #6788dbff, #7d82e0ff, #a193e5ff, #c4a9eaff, #debff0ff, #f1d5f5ff",procedural,abstract
signal-scout-active,Signal Scout Active,Signal Scout,15,"#c1930aff, #d3a10bff, #e4ae0cff, #f2b910ff, #f3be21ff, #f4c332ff, #f5c844ff, #f6cd55ff, #f6d266ff, #f7d778ff, #f8dc89ff, #f9e19aff, #fae6abff, #fbebbdff, #fcf0ceff","professional, scouting",business
signal-scout-alert,Signal Scout Alert,Signal Scout,15,"#722e0cff, #86360eff, #9a3e11ff, #ad4613ff, #c14e15ff, #d55617ff, #e55f1cff, #e86d30ff, #ea7b44ff, #ec8957ff, #ee976bff, #f0a57fff, #f2b292ff, #f5c0a6ff, #f7cebaff","professional, scouting",business
signal-scout-analytics,Signal Scout Analytics,Signal Scout,15,"#135d6cff, #166e80ff, #1a8094ff, #1d91a8ff, #21a2bcff, #24b4d1ff, #32bedaff, #46c5deff, #5acbe2ff, #6fd1e5ff, #83d8e9ff, #97deecff, #abe4f0ff, #bfebf3ff, #d3f1f7ff","professional, scouting",business
signal-scout-clarity,Signal Scout Clarity,Signal Scout,15,"#478484ff, #4e9292ff, #56a0a0ff, #61aaaaff, #6fb1b1ff, #7cb8b8ff, #8ac0c0ff, #98c7c7ff, #a5cfcfff, #b3d6d6ff, #c1ddddff, #cfe5e5ff, #dcececff, #eaf4f4ff, #f8fbfbff","professional, scouting",business
signal-scout-cobalt,Signal Scout Cobalt,Signal Scout,15,"#0a1e5bff, #0c2672ff, #0f2d89ff, #1135a0ff, #143db7ff, #1644ceff, #194ce5ff, #305ee8ff, #4770eaff, #5e82edff, #7593efff, #8ca5f2ff, #a3b7f4ff, #bac9f7ff, #d1dbf9ff","professional, scouting",business
signal-scout-emerald,Signal Scout Emerald,Signal Scout,15,"#0c7248ff, #0e8654ff, #119a61ff, #13ad6dff, #15c179ff, #17d586ff, #1ce592ff, #30e89bff, #44eaa5ff, #57ecaeff, #6beeb7ff, #7ff0c1ff, #92f2caff, #a6f5d4ff, #baf7ddff","professional, scouting",business
signal-scout-energy,Signal Scout Energy,Signal Scout,15,"#720c3fff, #860e4aff, #9a1155ff, #ad1360ff, #c1156bff, #d51776ff, #e51c81ff, #e8308cff, #ea4497ff, #ec57a2ff, #ee6badff, #f07fb7ff, #f292c2ff, #f5a6cdff, #f7bad8ff","professional, scouting",business
signal-scout-geo,Signal Scout Geo,Signal Scout,15,"#47391eff, #564625ff, #65522bff, #755e32ff, #846b38ff, #93773fff, #a38445ff, #b2904cff, #b9995bff, #bfa36bff, #c6ac7aff, #ccb689ff, #d3bf98ff, #d9c9a8ff, #e0d2b7ff","professional, scouting",business
signal-scout-growth,Signal Scout Growth,Signal Scout,15,"#194c19ff, #1e5c1eff, #246d24ff, #297d29ff, #2f8e2fff, #349e34ff, #3aae3aff, #3fbf3fff, #50c450ff, #60ca60ff, #70cf70ff, #81d581ff, #91da91ff, #a2e0a2ff, #b2e5b2ff","professional, scouting",business
signal-scout-marine,Signal Scout Marine,Signal Scout,15,"#145147ff, #196659ff, #1e7a6bff, #238e7cff, #28a38eff, #2db7a0ff, #32ccb2ff, #47d1baff, #5bd6c1ff, #70dbc9ff, #84e0d1ff, #98e5d8ff, #adeae0ff, #c1efe8ff, #d6f4efff","professional, scouting",business
signal-scout-network,Signal Scout Network,Signal Scout,15,"#422d6bff, #4b347aff, #553b89ff, #5e4199ff, #6848a8ff, #7251b4ff, #7f60bbff, #8b70c1ff, #977fc8ff, #a48eceff, #b09ed5ff, #bcaddcff, #c9bce2ff, #d5cce9ff, #e2dbefff","professional, scouting",business
signal-scout-neutral,Signal Scout Neutral,Signal Scout,15,"#22262aff, #2f343aff, #3c434aff, #49515aff, #56606aff, #636f7aff, #717d8aff, #808c97ff, #909aa4ff, #a0a9b1ff, #b0b7bfff, #c0c6ccff, #d0d5d9ff, #e0e3e6ff, #f0f2f3ff","professional, scouting",business
signal-scout-precision,Signal Scout Precision,Signal Scout,15,"#0f0f3dff, #141451ff, #191966ff, #1e1e7aff, #23238eff, #2828a3ff, #2d2db7ff, #3232ccff, #4747d1ff, #5b5bd6ff, #7070dbff, #8484e0ff, #9898e5ff, #adadeaff, #c1c1efff","professional, scouting",business
signal-scout-professional,Signal Scout Professional,Signal Scout,15,"#143251ff, #193f66ff, #1e4c7aff, #23598eff, #2865a3ff, #2d72b7ff, #327fccff, #478cd1ff, #5b98d6ff, #70a5dbff, #84b2e0ff, #98bfe5ff, #adcbeaff, #c1d8efff, #d6e5f4ff","professional, scouting",business
signal-scout-ruby,Signal Scout Ruby,Signal Scout,15,"#560f1bff, #691221ff, #7b1526ff, #8e192cff, #a11c32ff, #b31f38ff, #c6223eff, #d82644ff, #dc3854ff, #df4b64ff, #e25d74ff, #e57084ff, #e98394ff, #ec95a4ff, #efa8b4ff","professional, scouting",business
signal-scout-slate,Signal Scout Slate,Signal Scout,15,"#28363dff, #33434cff, #3d515bff, #475f6bff, #516c7aff, #5b7a89ff, #668799ff, #7593a3ff, #849fadff, #93abb7ff, #a3b7c1ff, #b2c3cbff, #c1cfd6ff, #d1dbe0ff, #e0e7eaff","professional, scouting",business
signal-scout-success,Signal Scout Success,Signal Scout,15,"#0f5627ff, #126a30ff, #167e39ff, #199342ff, #1da74bff, #21bb54ff, #24cf5dff, #31da69ff, #45de78ff, #59e186ff, #6de595ff, #81e8a4ff, #95ecb2ff, #a9efc1ff, #bdf3cfff","professional, scouting",business
signal-scout-sunset,Signal Scout Sunset,Signal Scout,15,"#822816ff, #932e19ff, #a4331cff, #b5381fff, #c63e22ff, #d74325ff, #db5135ff, #de6046ff, #e16e57ff, #e47d68ff, #e78c79ff, #ea9a8aff, #eda99bff, #f0b8acff, #f3c6bdff","professional, scouting",business
signal-scout-tech,Signal Scout Tech,Signal Scout,15,"#32194cff, #3f1f5fff, #4c2672ff, #592c85ff, #653299ff, #7239acff, #7f3fbfff, #8c52c5ff, #9865ccff, #a579d2ff, #b28cd8ff, #bf9fdfff, #cbb2e5ff, #d8c5ebff, #e5d8f2ff","professional, scouting",business
signal-scout-value,Signal Scout Value,Signal Scout,15,"#89750fff, #9d8611ff, #b19613ff, #c4a715ff, #d8b818ff, #e6c520ff, #e8ca33ff, #eacf47ff, #ecd45bff, #eed96eff, #f1de82ff, #f3e396ff, #f5e8a9ff, #f7eebdff, #f9f3d1ff","professional, scouting",business
solar-dust,Solar Dust,Procedural Sci-Fi,15,"#dee7ecff, #ccdde3ff, #bad5d9ff, #a9cecfff, #97c6c2ff, #86bcb2ff, #74b2a0ff, #62a88dff, #559a78ff, #4b8964ff, #427751ff, #386640ff, #2e5431ff, #254224ff, #1e311bff",procedural,sci-fi
solar-logic,Solar Logic,Procedural Organic,15,"#200c40ff, #2a1057ff, #32156eff, #381985ff, #3e1d9cff, #4222b2ff, #4526c9ff, #4c33d8ff, #5b4adcff, #6c61e0ff, #7d78e5ff, #908fe9ff, #a6a7eeff, #bdc0f2ff, #d4d7f6ff",procedural,organic
solar-spark,Solar Spark,Procedural Minimalist,15,"#e1ecdeff, #d6e2cdff, #cfd8bcff, #ccceaaff, #c4bb99ff, #baa388ff, #b08776ff, #a66865ff, #985865ff, #874e67ff, #754466ff, #643a62ff, #4b3053ff, #352641ff, #221c30ff",procedural,minimalist
solar-vibe,Solar Vibe,Procedural Organic,15,"#1b0d3eff, #201255ff, #22176bff, #231b82ff, #202098ff, #252eafff, #2a3fc5ff, #3757d4ff, #4e73d9ff, #648dddff, #7ba5e2ff, #91bae7ff, #a8cdecff, #beddf1ff, #d5ebf5ff",procedural,organic
stellar-horizon,Stellar Horizon,Procedural Atmospheric,15,"#27014bff, #4a0166ff, #780181ff, #9c0286ff, #b60277ff, #d1035eff, #ec0339ff, #fb1015ff, #fb512bff, #fc8d46ff, #fcbe61ff, #fce47cff, #fbfd96ff, #ecfdb1ff, #e8feccff",procedural,atmospheric
stellar-oasis-2,Stellar Oasis 2,Procedural Minimalist,15,"#cefcecff, #b5fadaff, #9bf8c3ff, #81f7a6ff, #68f584ff, #4ef45cff, #39f234ff, #38f01aff, #43e20dff, #50c80cff, #58ae0aff, #5b9509ff, #587b07ff, #506106ff, #424804ff",procedural,minimalist
stellar-storm,Stellar Storm,Procedural Sci-Fi,15,"#030c48ff, #052062ff, #063b7cff, #075e96ff, #098ab0ff, #0abdcaff, #0be4d0ff, #18f3bcff, #32f4a4ff, #4cf595ff, #66f78dff, #80f88dff, #9ff99aff, #c3fbb4ff, #dffcceff",procedural,sci-fi
